user_id,country,device_type,plan_type,signup_ts,device_added,device_added_ts,device_configured,device_configured_ts,alert_viewed,alert_viewed_ts,alert_resolved,alert_resolved_ts
249,FR,sensor,free,2024-03-14,1,2024-03-14 08:00:00,0,,0,,0,
250,UK,tracker,pro,2024-04-27,1,2024-04-29 20:00:00,1,2024-05-02 12:00:00,1,2024-05-02 23:00:00,1,2024-05-05 00:00:00
251,IN,gateway,pro,2024-05-29,0,2024-05-30 06:00:00,0,,0,,0,
252,IN,gateway,enterprise,2024-05-07,1,2024-05-09 05:00:00,1,2024-05-11 11:00:00,1,2024-05-13 15:00:00,1,2024-05-15 01:00:00
253,UK,gateway,free,2024-04-27,1,2024-04-29 05:00:00,1,2024-04-29 20:00:00,1,2024-05-01 22:00:00,0,
254,IN,gateway,enterprise,2024-02-06,0,2024-02-08 17:00:00,0,,0,,0,
255,DE,gateway,pro,2024-01-27,1,2024-01-28 03:00:00,1,2024-01-30 07:00:00,0,,0,
256,US,gateway,pro,2024-01-01,0,2024-01-01 13:00:00,0,,0,,0,
257,FR,sensor,pro,2024-05-12,1,2024-05-12 07:00:00,1,2024-05-14 03:00:00,1,2024-05-16 08:00:00,0,
258,US,gateway,free,2024-01-11,1,2024-01-12 03:00:00,1,2024-01-14 01:00:00,0,,0,
259,US,gateway,enterprise,2024-03-20,1,2024-03-21 12:00:00,1,2024-03-22 08:00:00,1,2024-03-24 17:00:00,1,2024-03-27 01:00:00
260,DE,tracker,free,2024-06-16,1,2024-06-18 19:00:00,1,2024-06-21 06:00:00,0,,0,
261,US,tracker,pro,2024-01-28,1,2024-01-30 08:00:00,1,2024-02-02 02:00:00,0,,0,
262,FR,sensor,free,2024-01-29,1,2024-01-29 14:00:00,1,2024-01-29 17:00:00,1,2024-01-30 08:00:00,0,
263,DE,gateway,free,2024-05-23,1,2024-05-23 01:00:00,1,2024-05-24 07:00:00,1,2024-05-27 03:00:00,1,2024-05-27 05:00:00
264,US,sensor,pro,2024-05-08,1,2024-05-09 15:00:00,1,2024-05-11 11:00:00,0,,0,
265,UK,gateway,enterprise,2024-03-03,1,2024-03-03 19:00:00,0,,0,,0,
266,US,sensor,free,2024-01-04,1,2024-01-06 19:00:00,1,2024-01-07 08:00:00,1,2024-01-09 16:00:00,0,
267,US,sensor,enterprise,2024-02-20,1,2024-02-21 23:00:00,1,2024-02-24 18:00:00,1,2024-02-26 00:00:00,0,
268,US,sensor,pro,2024-04-09,1,2024-04-11 03:00:00,1,2024-04-12 06:00:00,1,2024-04-14 06:00:00,1,2024-04-14 17:00:00
269,IN,gateway,free,2024-05-05,1,2024-05-07 17:00:00,1,2024-05-08 11:00:00,1,2024-05-10 17:00:00,0,
270,IN,sensor,free,2024-03-22,1,2024-03-22 07:00:00,1,2024-03-24 08:00:00,0,,0,
271,UK,tracker,pro,2024-04-09,1,2024-04-10 23:00:00,1,2024-04-12 09:00:00,0,,0,
272,UK,sensor,free,2024-03-13,1,2024-03-13 07:00:00,0,,0,,0,
273,UK,tracker,free,2024-01-26,1,2024-01-28 10:00:00,1,2024-01-31 09:00:00,1,2024-02-02 16:00:00,0,
274,FR,gateway,free,2024-05-09,1,2024-05-11 08:00:00,1,2024-05-13 06:00:00,1,2024-05-15 18:00:00,0,
275,US,sensor,free,2024-02-14,1,2024-02-16 21:00:00,1,2024-02-19 04:00:00,1,2024-02-22 00:00:00,1,2024-02-22 10:00:00
276,US,sensor,pro,2024-02-29,1,2024-03-01 10:00:00,1,2024-03-02 14:00:00,1,2024-03-04 02:00:00,1,2024-03-04 03:00:00
277,UK,gateway,free,2024-05-27,1,2024-05-29 00:00:00,0,,0,,0,
278,US,gateway,free,2024-01-19,1,2024-01-20 14:00:00,1,2024-01-22 07:00:00,0,,0,
279,US,gateway,free,2024-04-14,1,2024-04-15 16:00:00,1,2024-04-18 07:00:00,1,2024-04-20 08:00:00,0,
280,UK,sensor,free,2024-02-06,0,2024-02-07 05:00:00,0,,0,,0,
281,UK,sensor,free,2024-05-22,1,2024-05-23 13:00:00,0,,0,,0,
282,IN,tracker,pro,2024-05-02,1,2024-05-02 07:00:00,1,2024-05-04 22:00:00,1,2024-05-05 09:00:00,0,
283,IN,sensor,pro,2024-04-15,1,2024-04-16 15:00:00,1,2024-04-19 04:00:00,1,2024-04-21 07:00:00,1,2024-04-21 08:00:00
284,DE,sensor,free,2024-03-05,1,2024-03-05 18:00:00,1,2024-03-07 04:00:00,0,,0,
285,US,sensor,free,2024-01-13,1,2024-01-13 10:00:00,1,2024-01-15 23:00:00,0,,0,
286,DE,gateway,free,2024-02-25,1,2024-02-27 08:00:00,1,2024-02-28 15:00:00,1,2024-03-01 01:00:00,0,
287,IN,gateway,free,2024-04-22,1,2024-04-22 23:00:00,1,2024-04-23 14:00:00,1,2024-04-25 04:00:00,1,2024-04-26 22:00:00
288,US,sensor,pro,2024-04-19,1,2024-04-21 08:00:00,0,,0,,0,
289,IN,sensor,free,2024-01-03,1,2024-01-04 09:00:00,0,,0,,0,
290,US,sensor,free,2024-02-14,1,2024-02-15 21:00:00,1,2024-02-16 12:00:00,1,2024-02-18 14:00:00,0,
291,DE,sensor,pro,2024-03-12,1,2024-03-13 10:00:00,1,2024-03-14 10:00:00,1,2024-03-15 16:00:00,1,2024-03-15 21:00:00
292,DE,sensor,free,2024-06-04,1,2024-06-04 06:00:00,1,2024-06-06 00:00:00,1,2024-06-06 20:00:00,0,
293,UK,tracker,pro,2024-02-02,1,2024-02-02 10:00:00,1,2024-02-05 01:00:00,0,,0,
294,IN,sensor,free,2024-04-28,1,2024-04-30 19:00:00,1,2024-05-01 16:00:00,1,2024-05-01 20:00:00,1,2024-05-04 11:00:00
295,DE,sensor,free,2024-04-07,1,2024-04-08 14:00:00,0,,0,,0,
296,US,tracker,pro,2024-04-07,0,2024-04-08 20:00:00,0,,0,,0,
297,UK,sensor,pro,2024-01-25,1,2024-01-25 09:00:00,1,2024-01-25 12:00:00,1,2024-01-26 22:00:00,0,
298,DE,gateway,free,2024-03-02,1,2024-03-04 20:00:00,0,,0,,0,
299,US,sensor,pro,2024-04-14,1,2024-04-15 06:00:00,1,2024-04-16 06:00:00,0,,0,
300,DE,sensor,pro,2024-05-03,1,2024-05-05 14:00:00,1,2024-05-06 11:00:00,1,2024-05-07 08:00:00,0,
301,DE,tracker,enterprise,2024-03-05,1,2024-03-06 09:00:00,1,2024-03-06 10:00:00,1,2024-03-08 04:00:00,1,2024-03-10 12:00:00
302,US,gateway,pro,2024-03-11,0,2024-03-11 12:00:00,0,,0,,0,
303,US,sensor,pro,2024-04-26,1,2024-04-28 16:00:00,1,2024-04-29 23:00:00,1,2024-04-30 20:00:00,1,2024-05-01 21:00:00
304,US,gateway,free,2024-06-14,1,2024-06-15 11:00:00,0,,0,,0,
305,US,tracker,free,2024-06-04,0,2024-06-06 14:00:00,0,,0,,0,
306,FR,sensor,free,2024-03-21,1,2024-03-21 17:00:00,1,2024-03-23 12:00:00,0,,0,
307,US,gateway,free,2024-04-11,1,2024-04-12 10:00:00,1,2024-04-15 05:00:00,1,2024-04-15 09:00:00,0,
308,IN,tracker,free,2024-05-02,1,2024-05-04 13:00:00,0,,0,,0,
309,UK,sensor,pro,2024-04-21,1,2024-04-23 14:00:00,1,2024-04-26 07:00:00,0,,0,
310,IN,gateway,free,2024-01-30,1,2024-01-30 10:00:00,1,2024-01-30 22:00:00,1,2024-01-31 15:00:00,1,2024-02-03 05:00:00
311,IN,gateway,pro,2024-05-08,1,2024-05-10 02:00:00,1,2024-05-10 12:00:00,1,2024-05-13 01:00:00,0,
312,DE,gateway,free,2024-04-09,1,2024-04-11 04:00:00,1,2024-04-14 03:00:00,1,2024-04-15 13:00:00,0,
313,DE,sensor,free,2024-05-25,1,2024-05-25 07:00:00,1,2024-05-26 08:00:00,1,2024-05-28 11:00:00,1,2024-05-28 18:00:00
314,FR,sensor,free,2024-05-09,0,2024-05-10 18:00:00,0,,0,,0,
315,UK,gateway,free,2024-04-06,1,2024-04-08 09:00:00,0,,0,,0,
316,US,sensor,free,2024-03-11,1,2024-03-12 09:00:00,0,,0,,0,
317,IN,sensor,pro,2024-04-21,1,2024-04-23 06:00:00,1,2024-04-24 04:00:00,0,,0,
318,DE,sensor,free,2024-02-28,1,2024-03-01 07:00:00,1,2024-03-02 09:00:00,0,,0,
319,DE,sensor,free,2024-06-26,1,2024-06-26 09:00:00,1,2024-06-27 17:00:00,1,2024-06-28 09:00:00,1,2024-06-29 14:00:00
320,IN,tracker,pro,2024-01-18,1,2024-01-19 21:00:00,0,,0,,0,
321,US,sensor,free,2024-01-07,1,2024-01-08 14:00:00,1,2024-01-09 11:00:00,1,2024-01-11 13:00:00,1,2024-01-12 14:00:00
322,US,tracker,free,2024-05-05,0,2024-05-05 19:00:00,0,,0,,0,
323,US,sensor,free,2024-04-30,1,2024-05-01 20:00:00,1,2024-05-02 21:00:00,1,2024-05-03 14:00:00,0,
324,IN,gateway,free,2024-05-24,1,2024-05-26 14:00:00,1,2024-05-26 23:00:00,1,2024-05-28 01:00:00,1,2024-05-30 23:00:00
325,FR,sensor,pro,2024-03-23,1,2024-03-23 13:00:00,0,,0,,0,
326,US,gateway,pro,2024-04-12,1,2024-04-13 11:00:00,1,2024-04-14 16:00:00,0,,0,
327,US,gateway,pro,2024-01-13,1,2024-01-15 01:00:00,1,2024-01-17 00:00:00,1,2024-01-19 09:00:00,0,
328,US,sensor,free,2024-04-10,0,2024-04-11 17:00:00,0,,0,,0,
329,IN,tracker,pro,2024-02-09,1,2024-02-11 07:00:00,1,2024-02-12 14:00:00,1,2024-02-15 13:00:00,0,
330,IN,sensor,free,2024-05-22,0,2024-05-22 15:00:00,0,,0,,0,
331,IN,gateway,free,2024-01-28,1,2024-01-28 14:00:00,1,2024-01-29 13:00:00,0,,0,
332,UK,tracker,free,2024-05-02,1,2024-05-04 11:00:00,1,2024-05-06 01:00:00,0,,0,
333,DE,tracker,pro,2024-05-12,1,2024-05-13 22:00:00,1,2024-05-14 06:00:00,0,,0,
334,DE,tracker,pro,2024-03-02,0,2024-03-03 04:00:00,0,,0,,0,
335,DE,sensor,pro,2024-06-18,1,2024-06-20 11:00:00,1,2024-06-22 23:00:00,0,,0,
336,DE,sensor,pro,2024-03-06,1,2024-03-07 14:00:00,1,2024-03-09 06:00:00,1,2024-03-09 15:00:00,0,
337,UK,sensor,free,2024-01-20,1,2024-01-21 16:00:00,1,2024-01-22 06:00:00,1,2024-01-22 20:00:00,0,
338,US,gateway,free,2024-03-26,1,2024-03-28 03:00:00,1,2024-03-30 20:00:00,0,,0,
339,IN,gateway,pro,2024-06-16,1,2024-06-18 21:00:00,1,2024-06-20 01:00:00,0,,0,
340,DE,sensor,pro,2024-06-03,1,2024-06-03 09:00:00,1,2024-06-05 16:00:00,0,,0,
341,IN,gateway,pro,2024-05-28,1,2024-05-28 11:00:00,1,2024-05-30 14:00:00,1,2024-05-30 17:00:00,1,2024-05-30 22:00:00
342,IN,sensor,free,2024-04-30,1,2024-04-30 20:00:00,1,2024-05-01 03:00:00,0,,0,
343,DE,sensor,pro,2024-01-20,1,2024-01-21 10:00:00,1,2024-01-21 13:00:00,1,2024-01-24 02:00:00,1,2024-01-26 15:00:00
344,IN,gateway,free,2024-02-01,1,2024-02-03 21:00:00,1,2024-02-04 16:00:00,1,2024-02-06 09:00:00,1,2024-02-07 23:00:00
345,IN,sensor,pro,2024-06-30,1,2024-07-01 09:00:00,1,2024-07-02 06:00:00,1,2024-07-04 18:00:00,1,2024-07-04 23:00:00
346,US,tracker,free,2024-02-05,1,2024-02-06 04:00:00,1,2024-02-08 00:00:00,1,2024-02-09 10:00:00,0,
347,US,sensor,enterprise,2024-04-21,1,2024-04-23 05:00:00,1,2024-04-25 21:00:00,1,2024-04-28 16:00:00,0,
348,DE,gateway,free,2024-04-19,1,2024-04-20 12:00:00,1,2024-04-23 05:00:00,0,,0,
349,IN,sensor,pro,2024-03-07,1,2024-03-08 17:00:00,1,2024-03-09 13:00:00,1,2024-03-11 01:00:00,0,
350,US,sensor,pro,2024-01-30,1,2024-01-31 06:00:00,1,2024-01-31 10:00:00,0,,0,
351,US,gateway,free,2024-05-14,1,2024-05-15 03:00:00,0,,0,,0,
352,UK,tracker,free,2024-05-01,1,2024-05-03 02:00:00,1,2024-05-05 21:00:00,0,,0,
353,US,sensor,pro,2024-05-31,1,2024-05-31 11:00:00,1,2024-06-02 01:00:00,1,2024-06-02 15:00:00,1,2024-06-05 00:00:00
354,DE,sensor,free,2024-01-09,1,2024-01-09 17:00:00,1,2024-01-11 08:00:00,0,,0,
355,DE,gateway,free,2024-02-03,1,2024-02-05 02:00:00,1,2024-02-08 01:00:00,1,2024-02-08 22:00:00,0,
356,US,sensor,enterprise,2024-02-24,1,2024-02-25 08:00:00,1,2024-02-25 13:00:00,1,2024-02-27 06:00:00,1,2024-02-28 17:00:00
357,DE,tracker,pro,2024-04-12,1,2024-04-12 23:00:00,0,,0,,0,
358,US,gateway,free,2024-04-25,1,2024-04-26 21:00:00,1,2024-04-28 20:00:00,0,,0,
359,FR,sensor,pro,2024-03-19,1,2024-03-19 18:00:00,1,2024-03-21 03:00:00,1,2024-03-21 15:00:00,0,
360,US,sensor,free,2024-04-22,1,2024-04-22 22:00:00,0,,0,,0,
361,IN,gateway,pro,2024-01-12,1,2024-01-13 04:00:00,1,2024-01-13 12:00:00,0,,0,
362,US,sensor,pro,2024-02-27,1,2024-02-29 01:00:00,1,2024-03-02 08:00:00,0,,0,
363,IN,gateway,pro,2024-03-08,1,2024-03-09 18:00:00,1,2024-03-11 18:00:00,1,2024-03-14 08:00:00,1,2024-03-16 08:00:00
364,US,sensor,free,2024-01-17,1,2024-01-17 15:00:00,1,2024-01-18 03:00:00,1,2024-01-18 16:00:00,0,
365,FR,gateway,pro,2024-06-06,1,2024-06-06 20:00:00,0,,0,,0,
366,IN,sensor,free,2024-01-18,1,2024-01-19 08:00:00,1,2024-01-22 00:00:00,0,,0,
367,FR,tracker,free,2024-05-28,1,2024-05-30 08:00:00,0,,0,,0,
368,FR,sensor,pro,2024-06-11,1,2024-06-13 05:00:00,0,,0,,0,
369,DE,sensor,free,2024-05-24,1,2024-05-25 19:00:00,1,2024-05-27 03:00:00,1,2024-05-29 22:00:00,1,2024-05-31 00:00:00
370,DE,tracker,pro,2024-03-29,1,2024-03-29 22:00:00,1,2024-04-01 16:00:00,1,2024-04-03 14:00:00,1,2024-04-06 09:00:00
371,DE,sensor,pro,2024-06-30,1,2024-06-30 20:00:00,1,2024-07-03 11:00:00,1,2024-07-06 07:00:00,0,
372,DE,sensor,free,2024-05-31,1,2024-05-31 01:00:00,0,,0,,0,
373,DE,sensor,free,2024-01-15,0,2024-01-17 03:00:00,0,,0,,0,
374,US,sensor,pro,2024-03-25,1,2024-03-27 09:00:00,1,2024-03-29 10:00:00,0,,0,
375,DE,tracker,enterprise,2024-03-16,1,2024-03-17 18:00:00,1,2024-03-20 09:00:00,1,2024-03-22 08:00:00,0,
376,IN,gateway,pro,2024-01-14,1,2024-01-16 04:00:00,0,,0,,0,
377,UK,sensor,pro,2024-06-23,1,2024-06-24 02:00:00,1,2024-06-27 01:00:00,1,2024-06-28 07:00:00,0,
378,DE,gateway,free,2024-04-19,1,2024-04-21 15:00:00,1,2024-04-23 02:00:00,0,,0,
379,UK,gateway,free,2024-04-01,1,2024-04-03 13:00:00,1,2024-04-05 23:00:00,0,,0,
380,IN,tracker,pro,2024-04-01,1,2024-04-03 14:00:00,1,2024-04-06 12:00:00,1,2024-04-07 01:00:00,0,
381,DE,sensor,free,2024-01-31,1,2024-02-02 19:00:00,1,2024-02-03 01:00:00,0,,0,
382,US,gateway,pro,2024-04-09,1,2024-04-11 13:00:00,1,2024-04-12 01:00:00,1,2024-04-14 09:00:00,1,2024-04-14 18:00:00
383,US,gateway,free,2024-02-27,1,2024-02-28 22:00:00,1,2024-02-29 02:00:00,0,,0,
384,UK,sensor,free,2024-06-16,1,2024-06-18 01:00:00,1,2024-06-19 11:00:00,1,2024-06-21 17:00:00,0,
385,US,sensor,pro,2024-06-30,1,2024-07-01 00:00:00,1,2024-07-02 11:00:00,1,2024-07-05 04:00:00,0,
386,UK,sensor,pro,2024-04-02,1,2024-04-03 22:00:00,0,,0,,0,
387,IN,gateway,pro,2024-05-18,1,2024-05-20 09:00:00,0,,0,,0,
388,DE,sensor,enterprise,2024-06-02,1,2024-06-02 14:00:00,1,2024-06-05 09:00:00,1,2024-06-06 06:00:00,0,
389,UK,tracker,enterprise,2024-01-27,1,2024-01-27 02:00:00,1,2024-01-27 11:00:00,1,2024-01-28 14:00:00,0,
390,UK,sensor,enterprise,2024-01-30,1,2024-01-30 06:00:00,1,2024-01-31 11:00:00,1,2024-02-03 10:00:00,1,2024-02-05 06:00:00
391,FR,gateway,pro,2024-02-22,1,2024-02-24 13:00:00,1,2024-02-26 16:00:00,1,2024-02-29 07:00:00,0,
392,IN,tracker,pro,2024-02-06,1,2024-02-07 12:00:00,1,2024-02-07 19:00:00,1,2024-02-08 23:00:00,1,2024-02-10 18:00:00
393,IN,gateway,pro,2024-01-03,0,2024-01-05 20:00:00,0,,0,,0,
394,UK,tracker,free,2024-03-14,1,2024-03-15 06:00:00,1,2024-03-16 02:00:00,0,,0,
395,IN,tracker,free,2024-04-05,1,2024-04-07 00:00:00,1,2024-04-09 15:00:00,1,2024-04-11 06:00:00,0,
396,FR,sensor,free,2024-03-09,1,2024-03-09 16:00:00,1,2024-03-10 15:00:00,1,2024-03-13 01:00:00,0,
397,UK,gateway,free,2024-05-16,1,2024-05-18 16:00:00,0,,0,,0,
398,IN,sensor,free,2024-06-02,1,2024-06-02 08:00:00,1,2024-06-04 07:00:00,1,2024-06-06 12:00:00,0,
399,UK,gateway,free,2024-06-11,1,2024-06-12 11:00:00,1,2024-06-13 09:00:00,0,,0,
400,UK,sensor,enterprise,2024-03-09,1,2024-03-10 00:00:00,1,2024-03-12 06:00:00,1,2024-03-14 14:00:00,1,2024-03-16 20:00:00
401,DE,gateway,pro,2024-03-20,1,2024-03-21 07:00:00,1,2024-03-23 03:00:00,1,2024-03-25 03:00:00,1,2024-03-27 14:00:00
402,FR,gateway,free,2024-05-18,1,2024-05-19 10:00:00,1,2024-05-21 03:00:00,0,,0,
403,US,sensor,free,2024-04-30,1,2024-04-30 05:00:00,1,2024-04-30 18:00:00,1,2024-05-02 14:00:00,0,
404,UK,sensor,pro,2024-06-06,1,2024-06-06 14:00:00,1,2024-06-07 01:00:00,1,2024-06-07 08:00:00,0,
405,IN,tracker,pro,2024-04-22,1,2024-04-23 13:00:00,1,2024-04-24 16:00:00,1,2024-04-26 05:00:00,0,
406,UK,sensor,enterprise,2024-05-28,0,2024-05-28 20:00:00,0,,0,,0,
407,IN,sensor,enterprise,2024-01-04,1,2024-01-06 17:00:00,1,2024-01-07 11:00:00,1,2024-01-09 04:00:00,0,
408,DE,sensor,enterprise,2024-05-24,1,2024-05-24 16:00:00,0,,0,,0,
409,FR,tracker,free,2024-06-07,1,2024-06-07 11:00:00,1,2024-06-07 23:00:00,0,,0,
410,DE,tracker,free,2024-01-06,1,2024-01-08 20:00:00,0,,0,,0,
411,IN,gateway,pro,2024-04-25,1,2024-04-26 20:00:00,1,2024-04-28 13:00:00,0,,0,
412,FR,tracker,free,2024-02-08,1,2024-02-10 13:00:00,1,2024-02-11 05:00:00,1,2024-02-11 20:00:00,1,2024-02-13 19:00:00
413,FR,sensor,pro,2024-04-16,1,2024-04-17 07:00:00,1,2024-04-18 16:00:00,0,,0,
414,US,tracker,free,2024-04-27,1,2024-04-29 21:00:00,1,2024-05-01 17:00:00,1,2024-05-01 23:00:00,1,2024-05-03 06:00:00
415,US,sensor,pro,2024-02-11,1,2024-02-13 13:00:00,1,2024-02-16 00:00:00,1,2024-02-18 03:00:00,1,2024-02-19 09:00:00
416,IN,sensor,free,2024-02-19,1,2024-02-19 09:00:00,1,2024-02-22 03:00:00,0,,0,
417,IN,sensor,free,2024-01-27,1,2024-01-29 02:00:00,1,2024-01-30 06:00:00,0,,0,
418,IN,gateway,pro,2024-04-15,0,2024-04-15 18:00:00,0,,0,,0,
419,US,gateway,enterprise,2024-03-23,1,2024-03-23 15:00:00,1,2024-03-24 19:00:00,1,2024-03-26 22:00:00,1,2024-03-28 04:00:00
420,UK,sensor,free,2024-05-09,1,2024-05-10 00:00:00,0,,0,,0,
421,UK,tracker,enterprise,2024-03-05,0,2024-03-06 23:00:00,0,,0,,0,
422,UK,sensor,pro,2024-01-14,1,2024-01-16 23:00:00,1,2024-01-19 09:00:00,0,,0,
423,DE,sensor,pro,2024-04-17,1,2024-04-18 10:00:00,1,2024-04-18 12:00:00,1,2024-04-19 08:00:00,0,
424,IN,sensor,pro,2024-01-15,1,2024-01-15 23:00:00,0,,0,,0,
425,DE,gateway,pro,2024-06-27,0,2024-06-27 20:00:00,0,,0,,0,
426,US,tracker,free,2024-05-29,1,2024-05-30 21:00:00,1,2024-06-02 09:00:00,0,,0,
427,IN,sensor,free,2024-02-27,1,2024-02-28 12:00:00,0,,0,,0,
428,UK,gateway,pro,2024-03-21,1,2024-03-22 22:00:00,0,,0,,0,
429,IN,sensor,pro,2024-06-26,1,2024-06-26 09:00:00,1,2024-06-26 15:00:00,1,2024-06-28 03:00:00,0,
430,DE,gateway,free,2024-06-17,1,2024-06-17 14:00:00,1,2024-06-18 06:00:00,0,,0,
431,DE,tracker,pro,2024-02-01,0,2024-02-02 19:00:00,0,,0,,0,
432,UK,sensor,free,2024-06-09,1,2024-06-11 13:00:00,0,,0,,0,
433,US,tracker,free,2024-02-10,1,2024-02-10 22:00:00,1,2024-02-11 05:00:00,0,,0,
434,DE,gateway,free,2024-03-23,1,2024-03-23 05:00:00,1,2024-03-25 04:00:00,1,2024-03-27 15:00:00,1,2024-03-30 11:00:00
435,DE,sensor,free,2024-04-11,1,2024-04-13 11:00:00,1,2024-04-16 10:00:00,0,,0,
436,US,tracker,free,2024-05-03,1,2024-05-04 08:00:00,1,2024-05-06 03:00:00,1,2024-05-07 05:00:00,0,
437,DE,sensor,free,2024-04-24,1,2024-04-25 11:00:00,0,,0,,0,
438,UK,sensor,pro,2024-02-28,1,2024-02-28 04:00:00,1,2024-03-01 07:00:00,1,2024-03-01 16:00:00,1,2024-03-03 11:00:00
439,US,sensor,free,2024-04-08,1,2024-04-09 23:00:00,1,2024-04-10 02:00:00,1,2024-04-10 11:00:00,0,
440,DE,sensor,free,2024-05-11,1,2024-05-13 06:00:00,1,2024-05-15 04:00:00,0,,0,
441,DE,tracker,free,2024-03-15,1,2024-03-17 12:00:00,1,2024-03-19 02:00:00,1,2024-03-21 07:00:00,0,
442,FR,gateway,free,2024-01-03,1,2024-01-05 03:00:00,1,2024-01-05 04:00:00,1,2024-01-07 05:00:00,1,2024-01-08 19:00:00
443,IN,tracker,free,2024-04-28,1,2024-04-28 13:00:00,0,,0,,0,
444,IN,sensor,free,2024-03-06,1,2024-03-07 11:00:00,0,,0,,0,
445,UK,sensor,free,2024-02-05,1,2024-02-05 16:00:00,1,2024-02-07 04:00:00,0,,0,
446,FR,sensor,pro,2024-05-30,1,2024-06-01 20:00:00,1,2024-06-04 12:00:00,0,,0,
447,FR,gateway,free,2024-05-18,1,2024-05-18 03:00:00,1,2024-05-19 16:00:00,1,2024-05-22 05:00:00,0,
448,UK,tracker,free,2024-06-11,1,2024-06-13 14:00:00,1,2024-06-16 02:00:00,0,,0,
449,IN,gateway,free,2024-01-29,1,2024-01-30 07:00:00,1,2024-01-31 14:00:00,1,2024-02-02 12:00:00,0,
450,DE,sensor,free,2024-03-01,1,2024-03-01 01:00:00,0,,0,,0,
451,UK,tracker,pro,2024-01-07,1,2024-01-09 14:00:00,1,2024-01-09 17:00:00,1,2024-01-10 09:00:00,0,
452,US,gateway,free,2024-01-19,1,2024-01-19 01:00:00,0,,0,,0,
453,IN,sensor,free,2024-03-10,1,2024-03-11 09:00:00,1,2024-03-11 21:00:00,1,2024-03-12 23:00:00,0,
454,FR,tracker,free,2024-03-29,1,2024-03-30 18:00:00,0,,0,,0,
455,DE,sensor,pro,2024-05-02,1,2024-05-04 17:00:00,1,2024-05-05 16:00:00,1,2024-05-06 14:00:00,1,2024-05-06 15:00:00
456,IN,sensor,free,2024-03-02,1,2024-03-02 16:00:00,0,,0,,0,
457,DE,sensor,pro,2024-01-23,1,2024-01-24 13:00:00,1,2024-01-25 05:00:00,0,,0,
458,IN,sensor,free,2024-02-22,1,2024-02-24 04:00:00,0,,0,,0,
459,DE,sensor,free,2024-05-18,1,2024-05-19 11:00:00,0,,0,,0,
460,DE,sensor,pro,2024-04-06,1,2024-04-07 23:00:00,1,2024-04-08 00:00:00,1,2024-04-08 16:00:00,1,2024-04-11 00:00:00
461,DE,sensor,pro,2024-03-12,1,2024-03-12 02:00:00,1,2024-03-13 19:00:00,1,2024-03-16 07:00:00,1,2024-03-17 16:00:00
462,US,gateway,pro,2024-04-23,1,2024-04-24 20:00:00,1,2024-04-27 16:00:00,0,,0,
463,US,tracker,free,2024-02-04,1,2024-02-06 05:00:00,1,2024-02-07 10:00:00,0,,0,
464,US,gateway,free,2024-05-20,1,2024-05-20 10:00:00,1,2024-05-20 20:00:00,1,2024-05-21 04:00:00,0,
465,FR,sensor,free,2024-04-19,1,2024-04-20 21:00:00,0,,0,,0,
466,IN,sensor,pro,2024-03-01,1,2024-03-03 10:00:00,1,2024-03-05 14:00:00,0,,0,
467,IN,sensor,pro,2024-06-15,1,2024-06-16 00:00:00,1,2024-06-18 19:00:00,0,,0,
468,UK,sensor,free,2024-03-08,1,2024-03-08 22:00:00,1,2024-03-09 21:00:00,0,,0,
469,IN,gateway,pro,2024-06-19,1,2024-06-20 17:00:00,1,2024-06-21 20:00:00,0,,0,
470,FR,gateway,pro,2024-05-07,1,2024-05-07 05:00:00,1,2024-05-08 23:00:00,0,,0,
471,DE,gateway,free,2024-06-18,1,2024-06-18 04:00:00,1,2024-06-19 04:00:00,0,,0,
472,FR,gateway,pro,2024-01-16,1,2024-01-18 11:00:00,1,2024-01-21 02:00:00,0,,0,
473,DE,sensor,pro,2024-04-30,1,2024-04-30 22:00:00,1,2024-05-01 06:00:00,0,,0,
474,UK,sensor,free,2024-01-11,1,2024-01-13 12:00:00,1,2024-01-13 20:00:00,0,,0,
475,US,gateway,enterprise,2024-03-28,1,2024-03-30 22:00:00,0,,0,,0,
476,FR,sensor,free,2024-04-13,1,2024-04-13 11:00:00,0,,0,,0,
477,DE,sensor,pro,2024-03-03,1,2024-03-04 22:00:00,1,2024-03-06 07:00:00,1,2024-03-08 04:00:00,1,2024-03-08 07:00:00
478,US,sensor,pro,2024-04-28,1,2024-04-29 17:00:00,1,2024-04-30 03:00:00,1,2024-05-01 02:00:00,0,
479,FR,sensor,free,2024-01-31,0,2024-01-31 07:00:00,0,,0,,0,
480,US,sensor,free,2024-01-24,1,2024-01-25 00:00:00,1,2024-01-27 03:00:00,1,2024-01-28 14:00:00,1,2024-01-29 23:00:00
481,US,tracker,enterprise,2024-05-08,0,2024-05-08 08:00:00,0,,0,,0,
482,US,tracker,free,2024-06-14,1,2024-06-14 12:00:00,0,,0,,0,
483,IN,sensor,free,2024-06-22,1,2024-06-22 10:00:00,1,2024-06-22 21:00:00,0,,0,
484,US,sensor,free,2024-05-13,1,2024-05-13 11:00:00,1,2024-05-13 19:00:00,0,,0,
485,US,gateway,pro,2024-03-19,1,2024-03-19 20:00:00,0,,0,,0,
486,FR,sensor,enterprise,2024-06-08,1,2024-06-09 20:00:00,0,,0,,0,
487,DE,sensor,free,2024-03-22,1,2024-03-22 23:00:00,0,,0,,0,
